country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/21/2020,0,-4,-3,6,1,1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/22/2020,-2,-4,-14,1,2,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/23/2020,14,12,43,15,7,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/24/2020,0,3,5,8,3,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/25/2020,3,5,14,4,3,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/26/2020,4,10,9,8,2,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/27/2020,7,24,5,18,2,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/28/2020,8,22,9,41,0,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,2/29/2020,38,42,72,69,4,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/1/2020,69,56,174,39,9,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/2/2020,49,-40,164,93,-57,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/3/2020,3,9,7,33,2,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/4/2020,2,8,3,10,3,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/5/2020,-2,10,4,8,-3,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/6/2020,-8,4,-5,-8,-4,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/7/2020,-13,4,-17,-15,0,5
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/8/2020,-16,0,-8,-17,-1,5
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/9/2020,-11,4,-11,-11,-6,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/10/2020,-7,6,1,-11,-5,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/11/2020,-7,7,14,-7,-14,5
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/12/2020,-13,11,9,-11,-15,5
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/13/2020,-22,18,-1,-21,-20,9
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/14/2020,-49,14,-11,-21,-27,10
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/15/2020,-60,-9,-9,-40,-36,11
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/16/2020,-52,-3,-29,-45,-39,15
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/17/2020,-49,-13,-13,-43,-42,15
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/18/2020,-57,-19,-6,-46,-46,16
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/19/2020,-58,-15,-13,-52,-46,17
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/20/2020,-60,-13,-19,-54,-47,20
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/21/2020,-65,-18,-29,-52,-42,16
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/22/2020,-68,48,-33,-62,-42,15
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/23/2020,-73,-24,-59,-71,-54,23
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/24/2020,-70,-11,-49,-68,-54,21
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/25/2020,-83,-82,-60,-82,-79,29
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/26/2020,-73,-18,-58,-72,-54,23
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/27/2020,-72,-20,-55,-72,-54,26
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/28/2020,-75,-21,-60,-71,-49,21
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/29/2020,-75,-37,-46,-75,-50,18
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/30/2020,-62,-15,-32,-66,-49,19
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,3/31/2020,-63,-15,-32,-65,-50,19
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/1/2020,-68,-21,-48,-68,-52,21
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/2/2020,-66,-16,-39,-65,-51,20
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/3/2020,-74,-18,-54,-71,-52,25
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/4/2020,-79,-23,-68,-74,-50,22
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/5/2020,-80,-41,-59,-78,-51,20
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/6/2020,-68,-13,-44,-68,-49,21
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/7/2020,-69,-16,-41,-65,-51,21
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/8/2020,-65,-13,-28,-62,-49,19
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/9/2020,-64,-11,-27,-61,-49,19
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/10/2020,-65,-8,-30,-63,-49,22
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/11/2020,-68,-10,-37,-62,-43,17
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/12/2020,-70,47,-29,-69,-39,16
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/13/2020,-59,-3,-18,-59,-46,17
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/14/2020,-62,-2,-24,-60,-48,18
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/15/2020,-60,9,-25,-57,-47,18
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/16/2020,-64,27,-15,-54,-49,17
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/17/2020,-71,0,-23,-67,-65,26
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/18/2020,-74,-2,-42,-65,-47,18
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/19/2020,-84,-55,-52,-81,-56,19
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/20/2020,-81,-79,-33,-78,-77,25
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/21/2020,-68,-6,-23,-61,-48,17
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/22/2020,-71,-11,-41,-64,-48,19
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/23/2020,-68,-10,-32,-62,-47,18
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/24/2020,-67,-11,-19,-60,-46,20
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/25/2020,-69,-4,-26,-55,-37,15
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/26/2020,-72,-9,-14,-65,-36,13
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/27/2020,-60,1,-3,-53,-40,15
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/28/2020,-60,-1,3,-52,-41,14
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/29/2020,-59,4,3,-50,-40,15
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,4/30/2020,-56,29,1,-50,-39,14
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/1/2020,-73,-67,-7,-72,-69,25
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/2/2020,-67,9,-24,-54,-33,14
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/3/2020,-69,7,-6,-61,-29,12
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/4/2020,-44,10,26,-38,-32,11
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/5/2020,-44,5,38,-35,-32,11
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/6/2020,-43,12,45,-34,-30,11
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/7/2020,-45,14,23,-38,-30,12
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/8/2020,-45,14,29,-40,-29,14
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/9/2020,-50,9,24,-35,-21,9
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/10/2020,-54,28,46,-45,-19,7
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/11/2020,-29,18,46,-34,-22,9
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/12/2020,-29,18,52,-28,-23,9
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/13/2020,-31,13,65,-31,-23,8
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/14/2020,-29,16,55,-30,-22,7
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/15/2020,-32,15,50,-32,-22,10
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/16/2020,-38,16,49,-30,-14,6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/17/2020,-47,33,87,-45,-16,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/18/2020,-24,21,67,-11,-16,6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/19/2020,-24,19,71,-11,-17,6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/20/2020,-23,26,65,-7,-17,6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/21/2020,-30,15,30,-25,-21,8
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/22/2020,-27,21,48,-12,-17,9
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/23/2020,-25,32,65,3,-6,5
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/24/2020,-33,57,106,7,-4,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/25/2020,-6,20,67,-3,-10,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/26/2020,-17,13,36,-13,-10,6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/27/2020,-16,17,45,-10,-10,6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/28/2020,-13,22,40,-9,-8,5
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/29/2020,-10,25,49,-6,-8,6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/30/2020,-9,26,57,0,5,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,5/31/2020,-23,42,63,-10,7,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/1/2020,-11,24,43,-4,-4,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/2/2020,-9,18,55,-5,-5,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/3/2020,-10,17,68,-2,-5,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/4/2020,-5,23,65,4,-4,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/5/2020,-2,29,61,20,-5,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/6/2020,7,44,85,34,3,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/7/2020,28,91,211,15,8,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/8/2020,14,-7,172,23,-40,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/9/2020,-2,23,74,12,-4,1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/10/2020,-5,18,74,1,-4,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/11/2020,-1,20,54,-2,-3,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/12/2020,-1,19,58,-2,-5,4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/13/2020,0,20,71,3,7,1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/14/2020,0,49,123,-4,10,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/15/2020,-3,18,65,-2,-4,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/16/2020,0,18,63,-3,-3,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/17/2020,-2,19,70,-3,-4,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/18/2020,1,14,63,-4,-4,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/19/2020,3,15,69,1,-6,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/20/2020,8,18,87,10,6,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/21/2020,8,55,125,12,9,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/22/2020,-3,16,55,-2,-6,3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/23/2020,3,17,67,-4,-5,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/24/2020,5,16,87,0,-3,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/25/2020,7,21,81,3,-2,1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/26/2020,10,22,91,9,-5,2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/27/2020,14,24,112,25,4,-2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/28/2020,15,63,166,14,7,-4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/29/2020,14,20,112,9,-5,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,6/30/2020,19,22,107,7,-4,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/1/2020,20,19,129,19,-7,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/2/2020,19,23,110,17,-7,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/3/2020,22,26,121,27,-9,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/4/2020,27,29,141,46,3,-3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/5/2020,28,81,178,42,5,-3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/6/2020,22,36,129,26,-9,1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/7/2020,29,29,157,27,-8,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/8/2020,29,24,184,31,-7,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/9/2020,29,29,158,33,-8,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/10/2020,30,32,159,44,-9,1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/11/2020,35,35,177,73,3,-3
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/12/2020,43,96,241,72,5,-6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/13/2020,40,38,200,46,-9,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/14/2020,35,33,188,40,-9,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/15/2020,44,33,218,46,-8,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/16/2020,44,37,191,52,-7,-1
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/17/2020,41,36,186,60,-9,0
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/18/2020,46,37,199,98,3,-4
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/19/2020,59,128,262,93,9,-6
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/20/2020,57,44,246,66,-9,-2
GR,Greece,"Decentralized Administration of Peloponnese, Western Greece and the Ionian",,,,,ChIJ2_mmEEl5YBMRs6pM2wtaLpc,7/21/2020,53,36,249,59,-9,-2
